Date,META_Close,META_Volume,ORCL_Close,ORCL_Volume,COST_Close,COST_Volume,NFLX_Close,NFLX_Volume,XOM_Close,XOM_Volume,AMGN_Close,AMGN_Volume,PG_Close,PG_Volume,NKE_Close,NKE_Volume,JNJ_Close,JNJ_Volume,V_Close,V_Volume,GE_Close,GE_Volume,T_Close,T_Volume,CRM_Close,CRM_Volume,BMY_Close,BMY_Volume,MA_Close,MA_Volume,NVDA_Close,NVDA_Volume,IBM_Close,IBM_Volume,BA_Close,BA_Volume,DIS_Close,DIS_Volume,CVX_Close,CVX_Volume,AXP_Close,AXP_Volume,AVGO_Close,AVGO_Volume,BRK-B_Close,BRK-B_Volume,WFC_Close,WFC_Volume,MDT_Close,MDT_Volume,MCD_Close,MCD_Volume,ACN_Close,ACN_Volume,GOOG_Close,GOOG_Volume,GS_Close,GS_Volume,C_Close,C_Volume,KO_Close,KO_Volume,CAT_Close,CAT_Volume,COP_Close,COP_Volume,TSLA_Close,TSLA_Volume,CL_Close,CL_Volume,AMZN_Close,AMZN_Volume,MSFT_Close,MSFT_Volume,CSCO_Close,CSCO_Volume,ABBV_Close,ABBV_Volume,AMD_Close,AMD_Volume,QCOM_Close,QCOM_Volume,TXN_Close,TXN_Volume,INTC_Close,INTC_Volume,PEP_Close,PEP_Volume,UNH_Close,UNH_Volume,HON_Close,HON_Volume,ADBE_Close,ADBE_Volume,JPM_Close,JPM_Volume,PFE_Close,PFE_Volume,AAPL_Close,AAPL_Volume
4/29/2024,431.0474853515625,21502600,115.6172332763672,4994100,723.5355834960938,1526900,559.4899902,2508900,115.73353576660156,17309900,268.2042541503906,2678900,158.78602600097656,4621000,92.33676147460938,5030700,142.2563018798828,6149600,269.8269348144531,4128600,163.3984832763672,5371700,16.348247528076172,42383300,274.56658935546875,3576400,43.009891510009766,16416300,455.1470642089844,2120700,87.7281723,388971000,161.9825897216797,5242200,173.49000549316406,7788600,111.07312774658205,7151200,159.43190002441406,6364000,237.0323486328125,3696300,132.64544677734375,13372000,400.9599914550781,2363600,58.38111114501953,15338400,78.83715057373047,6029700,267.0553894042969,3148900,300.6126708984375,4719100,167.10848999023438,35914600,421.5115051269531,2453000,60.18144226074219,10857100,60.23835754394531,13409300,345.86602783203125,2171400,126.54910278320312,3609400,194.0500030517578,243869700,89.07789611816406,4472100,180.9600067138672,54063900,399.2022399902344,19582100,46.69663238525391,11599500,157.29843139648438,6219000,160.1999969482422,43478200,165.87628173828125,6623900,174.40919494628906,4191500,31.03625869750977,58533300,171.97694396972656,3224500,481.3323974609375,2192100,189.74595642089844,2593600,473.0700073242188,2954700,190.0625915527344,5387800,24.127710342407227,39995300,172.68460083007812,68169400
4/30/2024,428.60638427734375,18429500,112.89776611328124,6234700,720.1187744140625,1734800,550.6400146484375,3361500,114.40826416015624,21083300,265.8364562988281,2477300,160.29864501953125,8106100,90.56974029541016,6493300,140.0956268310547,8817700,266.6208190917969,6376400,160.74620056152344,6723600,16.223379135131836,31822800,267.7955627441406,5218000,42.33545303344727,17716000,449.2722778320313,2698800,86.37361907958984,363709000,160.79261779785156,6011600,167.83999633789062,8248800,110.10192108154295,8156600,154.58177185058594,8457300,232.1809844970703,3564300,128.84530639648438,22113000,396.7300109863281,3070500,57.91249847412109,18007700,78.23265838623047,6487200,266.5575561523437,6894400,298.3815918,5225000,163.86386108398438,29420800,417.49993896484375,1829900,59.282493591308594,11163400,59.97619629,19349200,330.8073425292969,4201700,122.07878112792967,6296800,183.27999877929688,127031800,90.48557281,5286700,175,94639800,386.3800964355469,28781400,45.91476821899414,18535400,158.3891602,5484800,158.3800048828125,60742800,162.59210205078125,6914200,171.61732482910156,6444300,30.155445098876957,72346400,171.75238037109375,4465100,476.0863342285156,3367500,188.7275391,3127900,462.8299865722656,3222600,188.54823303222656,8153700,24.10889244,38017700,169.5294952392578,65934800
5/1/2024,437.5936279296875,20344900,113.77116394042967,5583600,719.4412841796875,1609100,551.7100219726562,3473200,112.2414093017578,27777700,269.1650085449219,2323700,160.49508666992188,7543000,88.68491364,9783100,146.4807586669922,14470900,265.34039306640625,6119900,158.6402587890625,4775800,16.252195358276367,39350700,267.5466309,3761000,42.5955925,13246100,440.1813049316406,4979100,83.01371765136719,559863000,159.0802001953125,4029900,171.4600067138672,6191900,109.4875030517578,6338400,153.00978088378906,7713700,229.63128662109372,4176000,123.15647888183594,30958000,398.5799865722656,2605000,58.10775375366211,16365400,78.86640930175781,5366100,267.9145202636719,4843200,296.1505126953125,2617200,164.78948974609375,25223200,417.7347717285156,2310100,59.30182647705078,14086600,60.13155364990234,16729800,327.3466797,3520600,120.8348617553711,5423500,179.99000549316406,92829700,90.46588897705078,5219900,179,94645100,391.9476318359375,23562500,45.77794647216797,18266400,157.4932098388672,5176400,144.27000427246094,89413200,160.88626098632812,13113600,170.4305419921875,7167700,30.05647850036621,60654800,171.01034545898438,4340500,476.4898681640625,2729200,191.24417114257807,5084600,469.3900146484375,2490200,188.66622924804688,7445300,25.576881408691406,97388900,168.5043487548828,50383100
5/2/2024,440.0745544433594,15221300,114.09869384765624,5001000,729.6220703,1826900,565.1500244140625,3068200,112.4445571899414,25513600,270.1548156738281,3177500,160.92726135253906,5647500,90.71700286865234,7333300,145.2599334716797,8459800,265.6282043457031,5061700,161.56076049804688,5030400,16.15614128112793,32205000,270.97198486328125,3859900,42.10422134399414,15962600,439.2154541015625,3866500,85.78881072998047,377898000,159.3317413330078,3829900,178.85000610351562,10223700,111.6082763671875,6799800,154.0641326904297,8597100,230.6630706787109,2734900,122.73136901855467,29480000,400.6000061035156,2672200,58.41040039,15329500,78.89565277,6338700,266.79180908203125,3084000,297.8163452148437,2684200,167.66586303710938,17041100,423.2335205078125,2087500,59.48548508,11292500,60.18980789,10991300,331.66754150390625,2492000,118.80377960205078,7685900,180.00999450683594,89148000,91.46013641357422,9506000,184.72000122070312,54303500,394.82562255859375,17709400,45.72907638549805,15441700,156.6069793701172,5904300,146.16000366210938,50034700,176.56216430664062,25894800,171.0142059326172,4838300,30.195032119750977,50899400,171.30325317382812,3964800,485.21038818359375,3561400,189.6186523,3418700,476.5700073242188,2516400,188.46957397460935,6501700,26.06620979309082,69649000,172.21682739257812,94214900
5/3/2024,450.3171691894531,16489100,114.93241119384766,4485000,741.0379638671875,2323300,579.3400268554688,3307500,112.2124023,28023300,302.0815734863281,9644700,161.5362548828125,5581500,90.46175384521484,5736700,144.63014221191406,6532700,266.5017395019531,3862000,163.02101135253906,3968600,16.184959411621094,24023200,272.4954833984375,4041600,42.38362884521485,12104500,441.6848449707031,3711500,88.75983428955078,398341000,160.31857299804688,3400400,179.7899932861328,5416300,112.6389389038086,7411100,153.60406494140625,11664500,228.94674682617188,3203100,126.64942932128906,24898000,400.8699951171875,4119100,58.51778793334961,17298500,79.64639282226562,4987200,263.9020996,2642100,301.1580505371094,2767100,168.19337463378906,22767100,428.7223815917969,2406300,59.98273849487305,11048900,60.36457443237305,11628700,332.9627990722656,1977100,118.78434753417967,5020700,181.19000244140625,75491500,91.43059539794922,5432700,186.2100067138672,39172000,403.5787963867188,17446700,46.05159759521485,17935300,159.50909423828125,5849900,150.60000610351562,49361100,176.11119079589844,10043900,174.03953552246094,4545100,30.581005096435547,36794800,171.98670959472656,3491900,484.6986083984375,2487600,191.7435607910156,2251400,486.1799926757813,2833200,187.3386993408203,8922800,26.169721603393555,60568900,182.5181884765625,163224100
5/6/2024,463.9872741699219,15094600,117.4533691,6052400,753.5396728515625,1773300,596.9699707,3686300,112.93791198730467,31401300,290.6209411621094,4717600,161.51661682128906,5472400,91.64958953857422,6696300,143.9615936279297,5042800,270.6508178710937,3958700,166.85540771484375,4831600,16.319429397583008,24182300,274.45709228515625,3744800,42.29692077636719,9127700,447.4500732421875,2536200,92.10972595214844,376203000,163.1242218017578,4222300,178.35000610351562,11913400,115.4236831665039,16303200,155.5690460205078,8430300,232.4786071777344,2259600,129.84017944335938,16287000,404.9200134277344,3918900,58.76185226,16240100,79.71463775634766,3676100,262.90631103515625,2481300,303.4883117675781,2361300,169.02938842773438,15147900,434.0939331054688,1914300,61.240501403808594,13386700,60.53935241699219,9310700,338.25262451171875,1653900,120.0671387,4848600,184.75999450683597,84390300,91.72591400146484,3181900,188.6999969482422,34725300,410.40667724609375,16996600,46.04182052612305,14163000,158.47679138183594,5834600,155.77999877929688,44624500,178.27780151367188,6980100,176.7244110107422,4127400,30.774776458740234,36185600,171.66452026367188,3576200,486.5981750488281,2029500,190.95040893554688,2257600,493.5899963378906,2104000,188.8039093017578,7911100,26.49907684326172,59899700,180.8560333251953,78569700
5/7/2024,466.5379943847656,13406800,117.04644012451172,6437700,768.3424682617188,1897800,606,3614100,112.37684631347656,30122000,291.41668701171875,2452100,162.81312561035156,6433000,92.06189727783205,7113500,144.0972442626953,7333500,274.4127197265625,6377100,167.66001892089844,4781800,16.40587807,28086800,276.0004883,3507700,42.43180465698242,11026900,451.1243286132813,2345300,90.52425384521484,437342000,162.90171813964844,3155300,176.7100067138672,5097500,104.44322204589844,55084600,155.92369079589844,6869900,232.80599975585935,2084300,129.126709,12413000,406.1400146484375,3084200,58.83019256591797,16268200,79.85114288330078,4939700,261.1490478515625,3160000,308.0496826171875,2483600,172.16453552246094,21102400,434.2210998535156,2058200,60.45074462890625,10158200,60.80151367,9807000,341.1200561523437,1965600,120.05741119384766,5902000,177.80999755859375,75045900,92.61186981201172,4008300,188.75999450683597,34048900,406.2385254,20018200,46.20796585083008,14308200,158.3015137,5301700,154.42999267578125,37374900,176.6111602783203,8011100,178.97792053222656,5152700,30.48660469055176,44683400,173.81251525878906,3708000,493.0746154785156,3752100,192.7619781494141,2052200,492.2699890136719,2518300,188.5580596923828,7688800,26.132083892822266,65606400,181.54278564453125,77305800
5/8/2024,470.8821716308594,11683900,116.510498,4636000,760.4728393554688,1511900,609.4699707,3093900,112.35749816894533,18957200,298.2193298339844,2859600,162.13539123535156,4579400,91.87538146972656,5372900,144.32009887695312,7735100,275.1373291015625,9029700,167.739502,4878200,16.434694290161133,25292100,277.78289794921875,3283300,42.075313568115234,11928300,452.8269958496094,2332400,90.38230133,325721000,164.3722381591797,3522000,180.3500061035156,4956800,104.4927749633789,15238100,155.7990723,6706400,234.3735352,2501900,131.33248901367188,13918000,406.3699951171875,2398100,59.77718353271485,18718400,79.50989532470703,4175600,262.1155090332031,3259800,309.36846923828125,2296400,170.35313415527344,14569900,437.30316162109375,2006700,61.18200302124024,9755200,61.02482986450195,10484400,340.6256408691406,2260300,119.5909423828125,4200200,174.72000122070312,79969500,92.01139068603516,7252100,188,26136400,407.4294434,11792300,46.91164398,15130200,156.25637817382812,5906700,153.6199951171875,28728000,177.00331115722656,6242600,180.23204040527344,4220900,29.81089210510254,63734600,173.21693420410156,3400900,495.2892150878906,3078900,193.9370574951172,1788300,488.1000061035156,2165000,192.3931427001953,9227600,26.60259246826172,39087800,181.88119506835935,45057100
5/9/2024,473.6919250488281,9437700,115.7661133,3236200,776.0427246,1716200,612.0900268554688,2065400,114.5727310180664,17564000,303.6051330566406,2921300,163.08816528320312,4671100,91.67903900146484,6429800,145.19210815429688,6546200,276.47735595703125,8948800,166.38851928710938,4968800,16.50193214416504,22547700,273.9990539550781,4709700,43.10624313354492,10776300,453.5439453,1970100,88.71784973144531,378013000,162.4571990966797,4266600,181.25,5107400,104.84954833984376,15096000,158.58839416503906,6683300,237.2506256103516,3166300,129.38038635253906,12170000,408.8200073242188,2356600,60.16992950439453,14224300,80.68962860107422,5545600,261.5883789,3140000,304.0336914,3238100,170.77114868164062,11937700,445.7272949,2710200,61.73775863647461,11563000,61.05396270751953,9113700,347.82379150390625,3208900,119.91165161132812,5430500,171.97000122070312,65950300,92.61186981201172,4639600,189.5,43368400,409.1959533691406,14689700,46.70640563964844,12449300,156.2076873779297,3570000,152.38999938964844,33018000,176.99351501464844,5513500,181.5743560791016,5843300,29.90032386779785,45003400,173.85157775878906,2421400,499.0491027832031,2342900,196.46348571777344,2692000,482.6499938964844,2301600,194.21234130859372,7977300,26.91781234741211,47831100,183.7025909423828,48983000
5/10/2024,474.4690856933594,10750000,115.79588317871094,4122500,784.161377,1652700,610.8699951171875,2653600,114.10839080810548,13648100,300.9753112792969,2611800,163.88375854492188,4879400,89.27393341064453,10548400,145.2502441,5710600,278.6610412597656,8986400,162.29586791992188,5711300,16.492328643798828,19229600,275.4927062988281,2912300,43.29893875,8699600,455.0275879,1729900,89.84847259521484,335325000,163.31700134277344,2255400,178.50999450683594,3715500,104.83963012695312,15884600,158.9430694580078,5490900,240.3856506347656,2590800,132.0687255859375,16300000,412.0499877929688,3084500,60.76888275146485,14428200,80.76761627197266,4217700,268.4709473,4983500,303.75604248046875,1786900,169.4872283935547,18740500,444.9152221679688,1823900,61.942508697509766,9548700,61.42292404174805,8371700,350.7999267578125,2210600,119.2270508,4515900,168.47000122070312,72627200,93.61595153808594,3007600,187.47999572753903,34141800,411.59759521484375,13402300,46.97028350830078,12096900,156.54855346679688,3509500,151.9199981689453,37652800,178.50326538085938,4702500,183.26939392089844,5606800,29.66183853149414,42931300,175.54067993164062,4201600,504.7381286621094,2784600,198.70591735839844,2318400,482.2900085449219,2741100,195.4611968994141,7529800,26.75542640686035,25849800,182.43682861328125,50759500
5/13/2024,466.3088989257813,14668800,115.49813842773438,4140000,772.1676635742188,1596800,616.5900268554688,2086200,114.06002807617188,15060600,299.3255920410156,1558500,162.92117309570312,5725500,91.02131652832033,8792100,146.5195313,5628500,277.3210449,10528400,158.4416046142578,7768600,16.57877540588379,28014800,276.33905029296875,2998700,43.41455841064453,12642400,455.8042602539063,2069300,90.36930847167967,289680000,163.7176055908203,2414900,178.44000244140625,3105200,104.8792724609375,9666400,157.70655822753906,6848300,236.7644805908203,2768800,132.53546142578125,18507000,411.2200012207031,2710300,60.15029525756836,15203500,81.43061065673828,4950800,264.8783874511719,3840700,304.82696533203125,1695000,170.09434509277344,19648600,443.77044677734375,1579600,61.81576156616211,6617900,61.73363494873047,10137600,352.66864013671875,2051200,118.9140853881836,6421200,171.88999938964844,67018900,92.98593903,3229300,186.57000732421875,24898600,410.5853271484375,15440200,47.57622146606445,15149100,157.0646973,3505900,150.55999755859375,27859200,180.59141540527344,6384800,184.0238342285156,3686300,30.317676544189453,51459100,176.62445068359375,4408100,503.6849365234375,2454500,199.56765747070312,3505300,483.1099853515625,2458200,195.421875,7049200,27.166168212890625,39609800,185.6560211181641,72044800
5/14/2024,470.1348876953125,10478600,119.96441650390624,17811200,774.9071655273438,1327700,613.6599731445312,2792400,114.75243377685548,15079100,302.1980285644531,1631100,162.81312561035156,6009800,91.09004211,7811000,146.6745605,8254200,275.6832580566406,18526100,158.9382781982422,6103500,16.61719512939453,23545300,275.6221008300781,3056800,43.077335357666016,14536500,452.2594604492188,2991000,91.32599639892578,296507000,163.52218627929688,2601000,180.75999450683597,4686500,104.4035873413086,11278400,156.82472229003906,4924000,239.6217041015625,2387300,136.7488250732422,19420000,410.2399902,2672400,60.76888275146485,14499600,82.19110107421875,4053700,264.2340393066406,3143200,304.3708190917969,1813600,171.11949157714844,18729500,448.5744629,2412900,62.00101089477539,8322500,61.26756668,10852200,354.1518249511719,1563400,118.3761978149414,6144700,177.5500030517578,86407400,93.09422302246094,3971500,187.07000732421875,38698200,413.4038086,15109300,47.84010314941406,17379700,157.36659240722656,4025000,153.16000366210938,31938300,185.25791931152344,7713400,187.26693725585935,4917500,30.854272842407227,47759900,175.61878967285156,3508600,505.7912598,2949700,198.98989868164065,2378400,475.9500122070313,4287800,198.15557861328125,8596200,27.10885238647461,23530900,186.8021697998047,52393600
5/15/2024,479.7896728515625,13100500,120.71871948242188,6604600,784.0119629,1661700,613.5200195,5670600,115.6398696899414,18244300,309.6023254394531,3466000,163.5498047,5102700,89.99055480957031,15614400,147.92445373535156,5548000,279.4154052734375,21288400,162.3852539,7133300,16.646011352539062,30877900,286.3164367675781,5828500,42.92317962646485,14179400,456.0432434082031,2437800,94.59890747070312,417735000,164.40155029296875,4468800,176.99000549316406,5858900,101.84675598144533,20745600,156.28793334960938,7603100,239.79037475585935,2013400,142.31179809570312,32757000,412.7600098,2854600,61.210731506347656,17489600,82.60059356689453,6227200,267.3677978515625,2982500,305.9276123046875,4230800,173.0603027,20958200,456.0299987792969,2217700,62.63476563,9461300,61.29670333862305,9838900,355.99090576171875,1913900,118.0436782836914,6138600,173.99000549316406,79663000,93.05484008789062,2536100,185.9900054931641,75459900,420.6317443847656,22239500,48.54377365112305,37342100,159.50909423828125,5261300,159.6699981689453,43195900,190.78712463378903,11349100,191.57797241210935,5936800,31.072887420654297,36992900,175.21849060058594,4785100,509.4035034179688,2981200,200.8014678955078,2675800,485.3500061035156,3491600,198.7456055,8370000,27.529146194458008,38376300,189.08450317382807,70400000
5/16/2024,471.5098876953125,16608200,121.24475860595705,5159300,790.0187377929688,2000000,610.5200195,3056400,114.9474639892578,15745200,307.57928466796875,2367800,164.87579345703125,6793600,90.08871459960938,12711700,149.4844207763672,7591000,278.2817383,10341500,160.0508575439453,4283200,16.61719512939453,24686200,283.46856689453125,3559200,42.499244689941406,15765700,456.9094848632813,2412200,94.32800293,323952000,165.0952606201172,3492300,182.9600067138672,6993200,102.44136810302734,9476700,155.9684295654297,6409400,239.41339111328125,2605900,139.92962646484375,28395000,413.1199951171875,3549700,59.95391845703125,21104100,83.49757385253906,5506800,267.0163574,2339900,305.4120178222656,2583100,174.60299682617188,17247300,454.4938659667969,2070300,62.53726959228516,11682200,61.48118591308594,10228000,346.77569580078125,2821700,117.1928253173828,5002900,174.83999633789062,59812200,93.05484008789062,3240600,183.6300048828125,38834500,418.5538330078125,17530100,47.243934631347656,47829400,160.05447387695312,4642000,162.6199951171875,76726700,189.47344970703125,8173400,191.02931213378903,5371800,31.828094482421875,47752800,178.78221130371094,5984700,513.0649414,3655800,203.40032958984372,2566800,482.8800048828125,2562900,199.0996094,8497900,27.624666213989254,40077800,189.2041016,52845200
5/17/2024,470.1946716308594,10807300,122.574707,6179400,792.7482299804688,1309100,621.0999755859375,3782700,116.67357635498048,15104500,305.3803711,1974200,164.65969848632812,4700800,90.49120330810548,12019600,149.83322143554688,6521800,278.5403137207031,6177800,158.82899475097656,5946300,16.71324920654297,25891200,284.3946228027344,3478900,42.42216873168945,15788000,458.3035278320313,1985900,92.4486084,359691000,165.1538848876953,2956400,184.9499969482422,5562400,102.32244873046876,7356000,157.49819946289062,5497900,240.9015350341797,1848700,138.2609405517578,18174000,416.9400024414063,2988700,59.97355651855469,15795800,83.77056884765625,8236300,265.9132080078125,2454500,301.0390625,4232000,176.4542236328125,16546400,457.6248474121094,1655900,62.469017028808594,8418400,61.19960784912109,11539000,352.2632751464844,2104300,119.0314483642578,4450300,177.4600067138672,77445800,92.66108704,4135200,184.6999969482422,33175700,417.7783508300781,15352200,47.07778549194336,22020300,162.0703582763672,5152200,164.47000122070312,65944400,190.05186462402344,5799700,191.07830810546875,4534200,31.629356384277344,41449800,177.8839569091797,4449100,516.3720703,2657200,202.76046752929688,2267200,483.4299926757813,2260900,201.3809814453125,9260500,27.35720634460449,26106400,189.2340087890625,41282900
5/20/2024,467.1358642578125,11745100,123.58706665039062,5989000,789.9490356445312,1347100,640.8200073242188,3857900,115.72763061523438,11551300,307.4033508300781,1394600,164.3355712890625,3804600,90.08871459960938,9701500,147.7527618408203,7742300,276.9890137,5460900,158.22305297851562,5586800,16.82851219177246,28266600,285.8484191894531,2799300,41.77663803100586,10376900,457.6961059570313,1397200,94.74886322021484,318764000,166.0234832763672,2726300,186.6100006103516,6228600,101.97559356689452,7667400,156.01683044433594,4913800,240.3856506347656,1983200,140.11790466308594,27170000,413,3287900,59.60044479370117,15029000,82.39584350585938,5513000,261.5102539,2651100,303.1313171386719,2418000,177.6187286376953,17495100,452.947998,2591500,61.58175659179688,11792100,60.75296401977539,11000900,358.6704406738281,2247900,118.2294922,2814700,174.9499969482422,61727400,92.91703033447266,3900100,183.5399932861328,30511800,422.8786315917969,16272100,46.06136703491211,22040700,160.25897216796875,3058700,166.3300018310547,45618000,193.8752441,8879700,195.1738281,5282800,31.897653579711918,31989000,176.0483856201172,3221100,509.0885314941406,2476200,201.43148803710935,2008300,484.6900024414063,1881100,192.3242950439453,17373300,27.25213432312012,22423300,190.40008544921875,44361300
5/21/2024,462.9411315917969,11742200,123.6962432861328,5549500,797.8485107421875,1375700,650.6099853515625,2920200,114.9279556274414,14495000,307.70635986328125,1705900,165.3571014404297,5147100,91.11947631835938,7809700,147.7234649658203,5492400,274.4134216308594,6578200,159.9316406,5071300,16.588380813598633,31173300,282.5525207519531,3492100,40.72644043,17576800,457.1385192871094,2166000,95.35466766357422,328946000,169.49208068847656,6459800,184.77999877929688,4349100,102.08460235595705,7333300,154.8840332,4783300,241.15948486328125,1825800,138.64837646484375,15333000,414.3699951171875,2731900,60.34666824,18422100,83.03933715820312,4131600,259.5577392578125,2362600,301.0886535644531,1866500,178.69363403320312,14706000,460.2567443847656,2762600,63.12227630615234,11197200,61.08308792114258,9796200,355.03179931640625,1841100,117.76007080078124,2756700,186.6000061035156,115266500,93.68486023,4998200,183.1499938964844,50839100,426.5572814941406,21453300,45.87567138671875,25172200,158.67156982421875,3645200,164.66000366210938,30005500,196.904541,11498800,194.98764038085935,5489100,31.53992271,42975400,176.80018615722656,3288100,515.3090209960938,2521900,200.3387908935547,1742800,481.8500061035156,1915800,196.1987152099609,14420800,27.28079032897949,28119900,191.7057037353516,42309400
5/22/2024,466.0796813964844,10078600,123.66647338867188,5705000,798.7749633789062,1192800,640.4699707,2176200,112.61672973632812,17879300,302.3897705078125,2849100,164.82669067382812,4536700,90.80534362792967,7611900,149.9309082,6609800,274.04547119140625,4202500,159.74288940429688,4432200,16.809303283691406,30647500,282.6122741699219,3309200,40.79388427734375,16786000,454.5695190429688,1713700,94.91881561279295,548648000,169.7070313,3294900,186.27999877929688,3785400,102.09451293945312,7190300,152.56033325195312,6260500,238.19309997558597,2292700,137.95870971679688,21002000,413.9899902,2664400,59.82627487182617,10340500,83.61457824707031,8527900,259.4601135253906,1906100,304.5294494628906,2432400,177.1608887,16189400,452.4000854492188,2729500,62.22526550292969,8855300,61.17047500610352,7419400,351.9370117,2104200,115.58892059326172,4468100,180.11000061035156,88313500,93.28125762939452,3849900,183.1300048828125,28148800,428.0286865234375,18073700,46.35456848144531,19940600,155.43836975097656,6904900,165.52000427246094,47426700,198.9436798095703,11170100,198.44630432128903,9119000,31.22194099426269,36706400,177.78631591796875,4047000,513.1436767578125,2299100,199.63986206054688,2013300,483.9299926757813,1875800,195.00885009765625,9425300,28.27420997619629,46987500,190.26055908203125,34648500
5/23/2024,464.08697509765625,11747900,123.16029357910156,6108600,793.2761840820312,1519200,635.6699829101562,2313900,110.69557189941406,15979800,299.5458068847656,2139700,162.5479278564453,4729800,89.72550201416016,7729000,146.21925354003906,8000400,272.7030029296875,6115900,164.16336059570312,7411500,16.780487060546875,32477700,277.38458251953125,5456600,40.023094177246094,12438000,449.2822266,2084600,103.76490783691406,835065000,166.7562713623047,3341300,172.2100067138672,17116000,99.75572204589844,10504000,151.95037841796875,6718400,233.5996856689453,3272600,138.06275939941406,31039000,405.8800048828125,3392300,58.598915100097656,13056100,79.34414672851562,10712300,251.8062744140625,5636200,303.3594055175781,2526100,174.2347412109375,14928400,448.2613830566406,2254500,61.44525146484375,11535000,60.286903381347656,9834300,346.75592041015625,2749200,115.06080627441406,3757200,173.74000549316406,71975500,92.26734161376952,3948900,181.0500030517578,33670200,424.5290832519531,17211700,45.54338455200195,18837500,154.12362670898438,5672900,160.42999267578125,91888800,197.79666137695312,14475100,193.3024139404297,7125400,29.89038658,62014500,175.03297424316406,4009000,508.6948852539063,3055400,196.28298950195312,2616400,483.30999755859375,2219900,193.6419982910156,8069400,27.40496826171875,42031300,186.25401306152344,51005900
5/24/2024,476.4817199707031,12012300,121.9891357421875,7166100,806.6146240234375,1621900,646.75,2613300,110.60780334472656,12211400,298.9007873535156,2425800,162.39077758789062,3818300,90.06907653808594,6936800,143.55271911621094,9517000,272.9615478515625,4339700,166.2196502685547,5498700,16.809303283691406,24991800,271.1312866210937,8321600,39.73405075073242,17420200,449.2523498535156,2162100,106.43402862548828,429494000,166.9712371826172,2587400,174.52000427246094,9485000,100.84583282470705,6447600,152.7346191,4476600,236.29818725585935,1624200,139.50453186035156,16730000,407.4100036621094,2067700,59.11931228637695,9912500,80.23137664794922,8732300,251.9819793701172,3381100,298.4608764648437,2048200,175.4987793,11400600,451.2259521484375,1932200,61.99126434326172,9424600,60.19951629638672,8200700,344.9761657714844,2633800,114.66960906982422,2851100,179.24000549316406,65479700,91.84404754638672,2554800,180.75,27434100,427.6707763671875,11845800,45.36746597290039,11933600,152.95498657226562,3689900,166.36000061035156,54795400,206.2277374267578,13799000,195.1542053222656,4354100,30.526351928710938,42408200,173.78323364257812,3447400,500.1711730957031,2527800,196.5783233642578,2360600,475.4299926757813,3083700,197.3689117431641,7355400,27.58645820617676,22576300,189.3436279296875,36294600
5/28/2024,478.1755676269531,10175800,123.55729675292967,6911400,810.0414428710938,1986300,649,2609500,112.01210021972656,13978300,293.37896728515625,2636700,160.2102508544922,6466200,90.31450653076172,10835000,141.02296447753906,10499800,269.4710998535156,6212100,167.4414825439453,5749700,16.588380813598633,25458300,268.6817321777344,9294100,39.01144027709961,14674500,443.1784057617188,2670800,113.86358642578124,652728000,165.76943969726562,2629500,175.0800018310547,5274400,101.51972198486328,7813100,153.9835968017578,6928300,235.37554931640625,2315400,139.9613494873047,22919000,403.8999938964844,3315400,58.40253829956055,11276300,79.94863891601562,7479000,247.52047729492188,4324700,295.2283020019531,3530200,177.1807861328125,15655300,449.8855285644531,1930800,60.889495849609375,8404400,60.02474212646485,12347000,342.5734863,2264900,116.34197998046876,3830700,176.75,59736600,90.50527191,4276900,182.1499938964844,29927000,427.8298645019531,15718000,45.23064041137695,18178800,151.2799530029297,5533500,171.61000061035156,66495400,208.8943023681641,12485400,195.56573486328125,8661000,30.86421012878418,36799100,169.2821807861328,6178100,495.7518005371094,2912800,196.0762634277344,2417300,478.4299926757813,2575300,196.1790313720703,6910200,27.03243637084961,32371200,189.3536071777344,52280100
5/29/2024,472.6357116699219,9226200,122.81291198730467,4735100,803.4169922,2282800,654.6199951171875,3695900,110.8125991821289,13902000,289.6456298828125,2475900,158.7761993408203,4360400,89.99055480957031,7237300,141.08157348632812,8263800,267.3628845214844,5469700,162.5144043,4820800,16.44430160522461,23503800,270.4641418457031,13397900,38.78020095825195,16492500,440.5795593261719,1876900,114.78727722167967,557442000,163.2192840576172,4206600,171.64999389648438,3666400,99.97373199,7376300,151.91163635253906,5909600,234.07589721679688,2711300,137.8031463623047,26861000,404.0899963378906,3426800,57.68576431274414,12835000,79.45139313,7910500,243.44949340820312,4029300,291.3015441894531,4480000,176.56370544433594,15023800,447.3025512695313,2315700,60.46049118041992,7224200,59.90822982788086,11861800,334.3074951171875,3040000,112.713623,14290900,176.19000244140625,54782600,89.86540985107422,3115000,182.0200042724609,32009300,426.6865234,15517100,45.03517914,16001100,150.74432373046875,4254500,165.13999938964844,56537500,204.16897583007807,12552500,190.9705352783203,5607800,29.94007110595703,35848600,167.10487365722656,5352100,477.09027099609375,7521600,193.9991607666016,2846200,477.6000061035156,2214800,194.8121795654297,6120000,26.57393455505371,24241700,189.6525879,53068000
